Region,Year,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Golfito,1995,Dorado,35634,30167,24389,6163,10166,15224,24997,20298,22832,14153,24304,52715,281042
Golfito,1995,Marlin Blanco,0,288,107,0,1018,3469,6274,5889,2955,2176,3850,3021,29047
Golfito,1995,Marlin Rosado,153,411,234,456,138,1505,3705,1820,2386,2107,2399,1673,16987
Golfito,1995,Treacher,187,868,433,606,1421,688,1805,2415,4990,1549,4182,6148,25292
Golfito,1995,Pez Vela,14885,17044,7807,5168,4278,5248,10352,10353,11637,8788,6299,12861,114720
Golfito,1995,Pez Espada,0,0,0,78,0,0,28,129,136,94,0,113,578
Golfito,1995,Sardina,1275,0,1400,0,0,0,0,13,107,0,28,0,2823
Golfito,1995,Atun,461,1252,843,1347,1201,1194,1197,2228,808,790,1103,2757,15181
Golfito,1995,Cazon,2036,10776,4401,3682,7470,13204,20464,19879,23298,17680,18366,29732,170988
Golfito,1995,Posta,1994,5687,4907,4641,4789,6410,6295,5638,9394,4664,8607,11649,74675
Golfito,1995,Maco,687,2254,5333,3715,0,317,0,0,35,98,0,24,12463
Golfito,1995,Camaron Blanco,7,1,20,0,2,11,70,25,22,0,28,2,188
Golfito,1995,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Camaron Titi,0,0,1845,0,1,34,238,60,144,14,0,0,2336
Golfito,1995,Langosta Pacifica,0,12,2,0,7,3,0,0,0,12,67,12,115
Golfito,1995,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Calamar,0,0,0,0,12,19,74,3,41,0,14,25,188
Golfito,1995,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Pianguas,23,74,170,174,105,33,0,931,193,481,225,136,2545
Golfito,1995,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Aleta Tiburon,0,0,0,0,0,0,0,0,74,24,0,165,263
Golfito,1995,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1995,Cangrejo,0,0,0,0,17,10,146,5,17,8,0,17,220
Golfito,1995,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Primera Grande,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Primera Pequena,2215,12737,17535,13057,13677,10428,4403,7308,11664,11105,7380,3086,114595
Mar Caribe,1995,Clasificado,28,3269,10485,2548,2283,995,1870,3487,1979,4039,1757,673,33413
Mar Caribe,1995,Chatarra,7157,11374,1014,577,399,1028,0,384,209,507,17383,8449,48481
Mar Caribe,1995,Agria Cola,130,125,29,132,3,86,0,0,0,0,0,0,505
Mar Caribe,1995,Cabrilla,0,0,27,0,54,0,0,0,0,13,0,0,94
Mar Caribe,1995,Pargo Seda,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Marlin Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Treacher,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Pez Vela,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Atun,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Cazon,60,269,2430,2906,1786,762,518,89,330,571,844,75,10640
Mar Caribe,1995,Posta,944,2474,2105,47,2936,3261,0,0,101,651,2285,1092,15896
Mar Caribe,1995,Maco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Cafe,0,0,423,772,406,1439,137,146,491,335,147,12,4308
Mar Caribe,1995,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Camaron Titi,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Langosta Caribe,17161,3622,4584,2880,696,590,2127,10438,6730,3067,5687,34950,92532
Mar Caribe,1995,Calamar,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Pianguas,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Cambute,0,0,0,42,0,0,0,0,0,0,0,0,42
Mar Caribe,1995,Aleta Tiburon,0,0,0,0,21,56,0,0,0,6,64,44,191
Mar Caribe,1995,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1995,Tortuga,0,0,0,0,0,59762,31977,9706,0,0,0,0,101445
Guanacaste,1994,Primera Grande,0,0,0,0,0,0,9,0,10,179,47,0,245
Guanacaste,1994,Primera Pequena,17891,7356,14642,12541,15855,32610,15838,16298,12352,15552,8150,15785,184870
Guanacaste,1994,Clasificado,6545,8500,15968,8191,11979,11842,6485,8131,7413,8901,7395,7171,108521
Guanacaste,1994,Chatarra,25108,24665,17076,10586,17858,16348,19840,17139,22112,22112,22183,16730,231757
Guanacaste,1994,Agria Cola,2567,417,142,161,105,218,168,321,254,462,90,248,5153
Guanacaste,1994,Cabrilla,8847,20070,24990,12697,18839,18572,8785,18372,11304,18599,13110,8386,182571
Guanacaste,1994,Pargo Seda,34929,50175,72658,63103,55891,40227,62895,49326,37963,42171,41541,18400,569279
Guanacaste,1994,Dorado,56359,26025,38788,84093,49951,51279,45858,71152,122801,90662,168756,269489,1075213
Guanacaste,1994,Marlin Blanco,2980,6002,6599,9594,27517,33865,25054,49418,34025,16112,21858,21638,254662
Guanacaste,1994,Marlin Rosado,6387,14748,10940,6664,11592,8210,9985,22279,13291,13592,14766,18363,150817
Guanacaste,1994,Treacher,43529,43277,42412,28429,36816,31037,27583,33263,38045,33108,36935,23553,417987
Guanacaste,1994,Pez Vela,10975,37781,31362,38135,61346,62735,46020,85567,72287,61594,38107,45332,591241
Guanacaste,1994,Pez Espada,1251,514,1769,1888,3067,1623,1010,1080,703,1287,1575,345,16112
Guanacaste,1994,Sardina,0,0,0,406,0,0,0,0,0,0,0,0,406
Guanacaste,1994,Atun,7817,24068,66049,83488,89322,66525,40066,21055,31152,23183,17780,34901,505406
Guanacaste,1994,Cazon,70324,80327,128394,66981,106263,135973,143298,121229,87542,83828,108623,87572,1220354
Guanacaste,1994,Posta,31938,55805,83839,36293,55881,84410,90818,70453,46456,51911,58929,33851,700584
Guanacaste,1994,Maco,0,7089,3835,2987,9900,0,3247,1057,185,3434,1945,6436,40115
Guanacaste,1994,Camaron Blanco,270,383,0,3,0,48,17,1155,24,0,38,232,2170
Guanacaste,1994,Camaron Cafe,185,66,0,0,0,0,0,0,0,0,122,318,691
Guanacaste,1994,Camaron Rosado,11145,13817,33420,48199,35252,17733,13983,4953,8638,15141,7012,7622,216915
Guanacaste,1994,Camaron Fidel,1825,5676,19643,31803,37030,29798,27415,24118,16991,43268,72190,46096,355853
Guanacaste,1994,Camaron Camello,0,2278,56,0,0,17890,0,1149,0,9374,0,389,31136
Guanacaste,1994,Camaron Real,3931,0,0,0,17810,8746,46933,42685,23145,22790,5816,4988,176844
Guanacaste,1994,Camaron Titi,57,0,0,0,0,124,574,379,1866,523,89,1547,5159
Guanacaste,1994,Langosta Pacifica,86,40,81,56,212,723,659,620,262,199,142,475,3555
Guanacaste,1994,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1994,Calamar,0,0,399,571,313,484,991,1772,2405,2890,115,213,10153
Guanacaste,1994,Pulpo,652,1016,2127,3463,11275,11610,12941,8954,7829,2640,2503,1685,66695
Guanacaste,1994,Pianguas,124,0,0,0,0,0,0,0,0,0,0,0,124
Guanacaste,1994,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1994,Aleta Tiburon,386,1473,1837,432,831,1273,3299,1935,2188,1119,3263,770,18806
Guanacaste,1994,Filet,0,0,0,0,0,0,8,0,6,25,7,16,62
Guanacaste,1994,Buche,0,0,0,3,0,0,0,0,0,0,0,0,3
Guanacaste,1994,Cangrejo,0,0,0,0,0,0,0,0,0,0,4,0,4
Guanacaste,1994,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Primera Grande,7436,6044,17092,19856,8954,7685,6266,33806,22142,20703,12766,9566,172316
Golfo de Nicoya,1994,Primera Pequena,64673,56125,76186,73080,54141,71350,65091,81976,57907,63019,57331,59762,780641
Golfo de Nicoya,1994,Clasificado,24739,28175,31387,25679,26140,22022,17191,19147,17549,12209,18538,31435,274211
Golfo de Nicoya,1994,Chatarra,48837,52753,54895,44253,42551,41193,39113,60139,48626,54872,63537,70844,621613
Golfo de Nicoya,1994,Agria Cola,16882,14348,23352,18252,15716,17510,10026,16653,11665,17106,18393,15583,195486
Golfo de Nicoya,1994,Cabrilla,1006,2749,2306,1286,943,1131,1001,584,1473,914,1125,3942,18460
Golfo de Nicoya,1994,Pargo Seda,20,0,0,888,76,32,1682,0,0,16,0,766,3480
Golfo de Nicoya,1994,Dorado,0,128,67,792,0,120,256,130,46,48,3144,280,5011
Golfo de Nicoya,1994,Marlin Blanco,0,0,0,114,0,0,0,0,0,0,0,0,114
Golfo de Nicoya,1994,Marlin Rosado,0,0,0,68,0,0,0,0,0,0,0,0,68
Golfo de Nicoya,1994,Treacher,0,0,0,80,0,162,0,0,10,0,158,0,410
Golfo de Nicoya,1994,Pez Vela,0,1268,157,744,0,64,190,70,72,28,248,0,2841
Golfo de Nicoya,1994,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Sardina,32028,23177,5734,22016,30378,33926,17548,37834,41681,17958,37684,21852,321816
Golfo de Nicoya,1994,Atun,8800,11198,5125,6134,2210,3743,6120,7665,3739,5930,6133,2911,69708
Golfo de Nicoya,1994,Cazon,1831,311,1592,1926,5904,6782,2842,7757,1483,917,476,426,32247
Golfo de Nicoya,1994,Posta,174,562,609,2054,719,717,231,514,551,136,256,385,6908
Golfo de Nicoya,1994,Maco,0,1654,0,0,0,0,120,0,0,0,0,0,1774
Golfo de Nicoya,1994,Camaron Blanco,28094,24778,13739,4240,1856,4436,2584,23529,7224,6817,11994,16254,145545
Golfo de Nicoya,1994,Camaron Cafe,40,305,976,87,0,0,0,12,0,0,852,36,2308
Golfo de Nicoya,1994,Camaron Rosado,4463,2972,5298,11959,7173,13729,8345,5294,5153,3585,2214,5632,75817
Golfo de Nicoya,1994,Camaron Fidel,20782,16914,24338,15046,36148,28814,46723,35472,31099,12562,21388,51753,341039
Golfo de Nicoya,1994,Camaron Camello,7000,28747,35309,13861,11730,36858,0,1199,4159,53503,3431,151,195948
Golfo de Nicoya,1994,Camaron Real,411,0,0,0,999,6955,5175,15078,1141,3949,2279,0,35987
Golfo de Nicoya,1994,Camaron Titi,9565,6273,826,417,1406,4458,19639,19651,26657,8567,12287,25954,135700
Golfo de Nicoya,1994,Langosta Pacifica,1,41,25,21,45,2,4,1,0,0,10,372,522
Golfo de Nicoya,1994,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Calamar,4,0,4,3,27,66,0,0,35,15,20,40,214
Golfo de Nicoya,1994,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Pianguas,2440,300,3162,3522,40,1554,1714,1644,1778,2362,688,1894,21098
Golfo de Nicoya,1994,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Aleta Tiburon,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1994,Filet,0,0,0,0,0,0,0,94,16,66,216,6,398
Golfo de Nicoya,1994,Buche,48,0,0,0,6,54,16,4,0,0,0,0,128
Golfo de Nicoya,1994,Cangrejo,0,0,0,0,0,0,0,0,0,10,0,99,109
Golfo de Nicoya,1994,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,1994,Primera Grande,226,156,120,179,311,390,244,228,216,211,161,128,2570
Quepos,1994,Primera Pequena,13593,14462,8509,9773,10024,15709,20587,16422,14154,19432,23335,18573,184573
Quepos,1994,Clasificado,12134,24751,35514,15759,14033,8157,7631,4939,7499,11129,7137,7158,155841
Quepos,1994,Chatarra,22891,16707,16096,8612,9893,11596,11145,6359,11589,16052,17008,10898,158846
Quepos,1994,Agria Cola,4168,2831,3240,2349,2455,4308,3952,2003,3261,3186,2811,3162,37726
Quepos,1994,Cabrilla,5516,16074,21816,11326,13125,4560,4082,3903,4864,6456,6663,4884,103269
Quepos,1994,Pargo Seda,3700,16776,2490,1862,3553,1067,4481,10451,7902,4221,5516,742,62761
Quepos,1994,Dorado,2061,7207,11295,23006,7249,5670,4187,5812,11136,13401,18003,23920,132947
Quepos,1994,Marlin Blanco,421,136,569,1008,2530,5173,1351,2993,3112,2159,1223,2123,22798
Quepos,1994,Marlin Rosado,296,940,491,549,784,1253,403,1805,1035,2548,812,3475,14391
Quepos,1994,Treacher,7307,4678,6470,7572,15620,9458,1861,10305,6708,9109,6022,3934,89044
Quepos,1994,Pez Vela,2090,12442,7936,12380,11964,8498,6591,21827,13362,8724,5142,10759,121715
Quepos,1994,Pez Espada,0,0,36,29,215,0,0,0,23,0,125,318,746
Quepos,1994,Sardina,0,73,9315,9,3,0,0,0,0,0,0,87,9487
Quepos,1994,Atun,1673,674,3177,4545,3466,1711,4321,3131,1297,2321,3331,2643,32290
Quepos,1994,Cazon,9112,9279,14644,13558,13859,16931,17313,10200,11391,20450,17946,13416,168099
Quepos,1994,Posta,2512,5163,6612,6250,9177,9281,6084,5610,7003,13171,7394,20215,98472
Quepos,1994,Maco,0,554,0,3203,371,0,327,2353,2117,0,92,204,9221
Quepos,1994,Camaron Blanco,5860,4139,3339,656,1500,351,90,360,1290,2073,1371,1275,22304
Quepos,1994,Camaron Cafe,52,795,360,119,23,0,0,0,0,327,115,46,1837
Quepos,1994,Camaron Rosado,9980,10083,15175,17236,27844,25013,22543,20213,19029,24313,13733,16117,221279
Quepos,1994,Camaron Fidel,8905,14558,17098,7106,28824,12044,23379,55190,37333,22807,21322,15593,264159
Quepos,1994,Camaron Camello,0,1244,6209,6215,16012,3476,0,0,30589,716,0,25,64486
Quepos,1994,Camaron Real,0,0,0,0,0,0,1941,1337,0,654,0,0,3932
Quepos,1994,Camaron Titi,1944,1463,479,147,606,560,384,1405,8672,5082,6233,4251,31226
Quepos,1994,Langosta Pacifica,0,10,0,0,0,9,43,90,3,0,0,0,155
Quepos,1994,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,1994,Calamar,0,12,0,154,225,49,272,192,211,931,22,0,2068
Quepos,1994,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,1994,Pianguas,10190,894,3082,1083,1418,1881,504,497,1849,4594,11247,7305,44544
Quepos,1994,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,1994,Aleta Tiburon,0,3,0,76,0,4,10,12,40,1,0,1002,1148
Quepos,1994,Filet,0,0,0,0,0,0,6,0,0,0,0,0,6
Quepos,1994,Buche,0,0,0,0,0,0,0,0,1,0,0,0,1
Quepos,1994,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Quepos,1994,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Primera Grande,846,39,45,37,187,435,419,1259,532,109,86,166,4160
Golfito,1994,Primera Pequena,3101,2985,1176,1946,4533,4388,4814,5954,3902,3244,8667,5200,49910
Golfito,1994,Clasificado,2023,5887,7671,6557,2071,1575,1477,753,1991,2473,842,1973,35293
Golfito,1994,Chatarra,1980,1785,797,1299,925,1041,1369,663,1446,1171,1447,638,14561
Golfito,1994,Agria Cola,64,66,96,54,109,0,288,19,291,12,47,3,1049
Golfito,1994,Cabrilla,1358,4025,4624,2835,1304,1047,2117,586,552,1738,580,2651,23417
Golfito,1994,Pargo Seda,2044,883,71,161,2141,269,3855,9363,3525,1882,1605,2708,28507
Golfito,1994,Dorado,8408,15829,20773,6442,6009,10932,7808,4019,2056,8933,40536,55480,187225
Golfito,1994,Marlin Blanco,46,216,0,263,413,734,210,97,0,529,1407,241,4156
Golfito,1994,Marlin Rosado,0,0,0,121,130,179,502,59,0,280,779,827,2877
Golfito,1994,Treacher,0,82,0,73,451,501,276,83,0,57,10463,1269,13255
Golfito,1994,Pez Vela,6701,6876,3809,1695,2628,3893,5524,3095,3469,2896,9088,10245,59919
Golfito,1994,Pez Espada,0,0,0,0,0,0,112,0,0,0,57,0,169
Golfito,1994,Sardina,0,9240,0,0,0,0,0,0,10248,6726,3422,3927,33563
Golfito,1994,Atun,68,232,0,170,71,261,2427,92,33,223,711,1106,5394
Golfito,1994,Cazon,1959,2599,2075,3182,4996,10967,15487,2562,4477,17234,6830,6592,78960
Golfito,1994,Posta,2939,8316,3004,3351,4756,11493,5489,2532,4378,7888,9553,5218,68917
Golfito,1994,Maco,65,2043,2402,1048,1213,2541,4405,4157,3852,2709,1522,2963,28920
Golfito,1994,Camaron Blanco,494,0,3,3,0,0,0,0,27,0,0,0,527
Golfito,1994,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Camaron Titi,24,0,0,0,200,0,71,0,181,0,0,0,476
Golfito,1994,Langosta Pacifica,6,6,12,25,4,0,82,8,10,2,0,0,155
Golfito,1994,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Calamar,93,0,6,0,83,0,102,0,26,57,0,0,367
Golfito,1994,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Pianguas,37,40,38,26,74,0,19,5,0,153,98,91,581
Golfito,1994,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Aleta Tiburon,0,0,0,2,277,0,0,0,6,5,177,0,467
Golfito,1994,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfito,1994,Buche,0,0,0,17,0,0,0,0,1,0,0,0,18
Golfito,1994,Cangrejo,0,0,0,0,0,0,0,0,59,0,0,0,59
Golfito,1994,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Primera Grande,788,0,0,0,0,0,0,0,0,0,0,0,788
Mar Caribe,1994,Primera Pequena,0,79,2296,2125,1417,1957,271,0,203,3513,2469,747,15077
Mar Caribe,1994,Clasificado,0,0,810,1010,730,825,48,0,784,2243,4787,886,12123
Mar Caribe,1994,Chatarra,1359,0,445,0,0,970,1023,0,340,1208,54599,21590,81534
Mar Caribe,1994,Agria Cola,0,0,0,0,0,285,165,0,0,180,0,0,630
Mar Caribe,1994,Cabrilla,0,0,0,0,36,0,0,0,0,0,0,0,36
Mar Caribe,1994,Pargo Seda,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Marlin Blanco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Marlin Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Treacher,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Pez Vela,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Pez Espada,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Sardina,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Atun,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Cazon,100,0,0,0,0,1725,42,225,671,1024,277,183,4247
Mar Caribe,1994,Posta,0,0,0,0,0,1711,728,0,614,2472,609,448,6582
Mar Caribe,1994,Maco,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Blanco,0,0,28,18,0,0,0,0,450,1510,0,0,2006
Mar Caribe,1994,Camaron Cafe,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Rosado,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Fidel,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Camello,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Real,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Camaron Titi,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Langosta Pacifica,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Langosta Caribe,351,487,132,0,0,45,315,80,1589,903,585,27481,31968
Mar Caribe,1994,Calamar,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Pulpo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Pianguas,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Aleta Tiburon,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Filet,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar Caribe,1994,Tortuga,0,0,0,0,0,49580,44436,19146,0,0,0,0,113162
Guanacaste,1993,Primera Grande,64,0,0,0,0,10,40,0,685,200,5,0,1004
Guanacaste,1993,Primera Pequena,16732,9914,14650,20046,14214,10160,11327,11887,13193,12888,22530,20119,177660
Guanacaste,1993,Clasificado,6677,7665,8686,9457,11832,7343,7320,5666,7987,10239,12604,9253,104729
Guanacaste,1993,Chatarra,47334,99207,53262,83223,86741,92271,92044,90977,74797,68105,52284,54245,894490
Guanacaste,1993,Agria Cola,475,848,784,94,143,497,124,386,314,201,595,137,4598
Guanacaste,1993,Cabrilla,11403,15216,19022,33767,52498,33030,24268,20392,17507,15340,18634,14708,275785
Guanacaste,1993,Pargo Seda,29835,35993,54164,44753,43911,54848,47422,75462,74478,81438,51718,40441,634463
Guanacaste,1993,Dorado,134164,68703,105215,115020,70579,84756,102044,81448,59212,71199,112063,150521,1154924
Guanacaste,1993,Marlin Blanco,6452,8473,3351,9328,23292,32622,28323,26951,11150,16381,9632,8217,184172
Guanacaste,1993,Marlin Rosado,7763,21874,15471,23879,14608,16073,9335,7973,4279,8108,9535,13691,152589
Guanacaste,1993,Treacher,6929,13399,22444,29881,2982,42468,23362,67763,55791,32610,23464,46351,367444
Guanacaste,1993,Pez Vela,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1993,Pez Espada,3704,10289,1451,3342,3040,2263,903,402,453,638,337,387,27209
Guanacaste,1993,Sardina,588,181,0,5738,0,0,0,0,0,29,0,2775,9311
Guanacaste,1993,Atun,9474,24200,17185,27202,25843,17735,11195,9828,16952,12469,11319,13746,197148
Guanacaste,1993,Cazon,53922,56988,70053,54909,44959,67546,62675,63758,54431,57690,82775,70752,740458
Guanacaste,1993,Posta,23439,45445,44445,61460,35362,37108,32649,49448,18397,41220,77954,37847,504774
Guanacaste,1993,Maco,6968,8239,13863,2002,25700,551,11672,37,18,1145,183,43,70421
Guanacaste,1993,Camaron Blanco,111,348,0,138,140,0,114,44,66,77,12,638,1688
Guanacaste,1993,Camaron Cafe,0,15,0,534,20,77,461,8,265,13,5,0,1398
Guanacaste,1993,Camaron Rosado,67077,37960,11046,19149,9760,9115,10486,11214,6933,13360,34402,18842,249344
Guanacaste,1993,Camaron Fidel,3645,1057,972,3080,2376,4952,8846,3292,2894,3895,3887,3185,42081
Guanacaste,1993,Camaron Camello,0,0,0,7380,5784,13237,0,22015,9424,0,0,0,57840
Guanacaste,1993,Camaron Real,2248,0,0,0,13043,17049,28756,23282,50075,26361,29689,13024,203527
Guanacaste,1993,Camaron Titi,0,23,0,9,0,197,415,413,709,744,3559,2127,8196
Guanacaste,1993,Langosta Pacifica,56,20,15,22,78,54,86,71,30,83,109,117,741
Guanacaste,1993,Langosta Caribe,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1993,Calamar,300,1375,3582,1424,927,546,382,780,41,17,396,115,9885
Guanacaste,1993,Pulpo,537,738,747,2056,3325,1971,1225,1677,780,858,387,306,14607
Guanacaste,1993,Pianguas,6,10,0,2,41,8,5,34,3,0,11,56,176
Guanacaste,1993,Cambute,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1993,Aleta Tiburon,488,1261,1607,4780,1993,4244,256,10332,186,993,922,265,27327
Guanacaste,1993,Filet,0,0,0,0,105,0,144,73,136,22,10,50,540
Guanacaste,1993,Buche,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1993,Cangrejo,0,0,0,0,0,0,0,0,0,0,0,0,0
Guanacaste,1993,Tortuga,0,0,0,0,0,0,0,0,0,0,0,0,0
Golfo de Nicoya,1993,Primera Grande,16562,17814,21366,21239,13122,12097,13972,25316,21416,14362,10652,10041,197959
Golfo de Nicoya,1993,Primera Pequena,65898,52134,72866,68557,64893,84582,84957,67941,59336,73460,65849,60983,821456
Golfo de Nicoya,1993,Clasificado,21961,18972,20762,21738,21897,22262,16069,20424,17986,27555,29692,26152,265470
Golfo de Nicoya,1993,Chatarra,56606,57642,61130,63346,40865,39581,44511,55801,68770,76195,73329,56612,694388
Golfo de Nicoya,1993,Agria Cola,25735,19946,32459,23106,22565,26746,22877,17613,17020,26639,20037,13303,268046
Golfo de Nicoya,1993,Cabrilla,267,1746,424,1046,147,1018,2985,4730,1927,2893,1841,2591,21615
Golfo de Nicoya,1993,Pargo Seda,13,0,0,0,70,0,56,0,18,186,6,1252,1601
Golfo de Nicoya,1993,Dorado,1165,817,10022,27,1452,1704,1412,702,100,252,562,170,18385
Golfo de Nicoya,1993,Marlin Blanco,0,0,0,0,346,0,0,0,0,0,0,0,346
Golfo de Nicoya,1993,Marlin Rosado,0,0,162,0,0,0,636,0,0,318,0,0,1116
Golfo de Nicoya,1993,Treacher,0,0,0,0,0,0,902,0,0,852,0,0,1754
